,CIK,Filing.Type,Date,Ticker,SentimentQDAP,cosine similarity
0,1488139,10-Q,20201103,AMRC,0.0442011030293342,0.0
1,1488139,10-Q,20200804,AMRC,0.0476303881876637,0.1001309352971229
2,1488139,10-Q,20200505,AMRC,0.0501175898142892,0.0014159684441417
3,1488139,10-K,20200304,AMRC,0.0646758748247367,0.0723553783251249
4,1488139,10-K,20190308,AMRC,0.0619120866118441,0.0008105992066531
5,1488139,10-K,20180307,AMRC,0.0691671588895452,0.0154770591346407
6,1488139,10-K,20170303,AMRC,0.0671832970411169,0.0003413979799661
7,1488139,10-K,20160304,AMRC,0.0658444743842194,0.0010564183894481
